"DT_VENDA","CD_PRODUTO","DS_PRODUTO","UND_MED","QTD_SAIDA"
09/04/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",93
10/04/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",148
26/04/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",189
25/04/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",56
08/04/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",87
22/04/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",25
29/05/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",208
19/05/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",121
22/05/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",80
15/05/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",71
10/05/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",69
17/05/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",23
13/05/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",160
15/05/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",165
11/04/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",77
11/05/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",272
31/05/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",191
02/05/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",61
15/05/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",105
06/05/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",70
08/05/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",554
13/05/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",5
14/05/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",130
09/05/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",161
16/05/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",26
30/05/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",123
12/05/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",132
17/05/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",8
25/05/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",63
12/05/24 00:00:00,"367","PAO FRANCES","KG",175
21/05/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",19
17/04/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",91
22/04/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",38
11/04/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",36
05/04/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",93
27/04/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",42
25/05/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",295
30/04/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",17
17/04/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",13
15/04/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",11
11/05/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",37
03/04/24 00:00:00,"367","PAO FRANCES","KG",317
07/04/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",87
01/04/24 00:00:00,"367","PAO FRANCES","KG",307
22/04/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",28
16/11/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",8
20/11/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",40
28/11/24 00:00:00,"367","PAO FRANCES","KG",296
09/11/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",142
11/11/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",15
02/11/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",52
17/09/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",129
23/11/24 00:00:00,"367","PAO FRANCES","KG",382
28/09/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",98
27/09/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",211
10/08/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",485
20/08/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",44
30/08/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",298
01/06/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",452
19/06/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",164
27/06/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",27
14/06/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",160
03/06/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",70
11/06/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",55
15/06/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",303
30/06/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",100
06/06/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",59
24/06/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",128
03/06/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",182
09/06/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",39
26/06/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",44
25/06/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",83
17/06/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",62
16/08/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",113
31/08/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",50
03/08/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",765
09/08/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",271
16/08/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",213
17/08/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",94
31/08/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",252
24/08/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",149
25/08/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",26
15/07/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",15
21/07/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",18
29/07/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",55
26/07/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",197
06/07/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",922
17/07/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",10
24/08/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",64
29/08/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",100
12/08/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",54
16/08/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",44
22/08/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",178
02/08/24 00:00:00,"367","PAO FRANCES","KG",291
01/08/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",78
21/08/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",64
13/08/24 00:00:00,"367","PAO FRANCES","KG",251
10/07/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",42
01/07/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",173
03/07/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",134
03/07/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",78
17/07/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",45
07/07/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",184
26/07/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",508
10/07/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",161
15/07/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",231
05/07/24 00:00:00,"367","PAO FRANCES","KG",336
09/07/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",15
09/07/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",68
18/07/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",47
30/07/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",122
22/07/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",34
30/07/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",81
16/07/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",118
14/07/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",10
21/06/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",181
01/06/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",257
12/06/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",219
25/06/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",37
29/06/24 00:00:00,"367","PAO FRANCES","KG",443
30/06/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",67
13/06/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",239
28/07/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",16
09/07/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",6
31/08/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",90
26/08/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",289
11/08/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",26
05/08/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",91
04/11/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",212
02/11/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",40
17/11/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",95
13/11/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",118
06/11/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",39
15/06/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",53
15/06/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",208
10/06/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",86
08/09/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",54
30/09/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",123
13/09/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",51
14/09/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",86
27/10/24 00:00:00,"367","PAO FRANCES","KG",207
10/10/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",9
20/08/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",134
23/10/24 00:00:00,"367","PAO FRANCES","KG",247
26/10/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",265
22/10/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",200
14/08/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",16
15/08/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",8
26/08/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",18
08/10/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",337
11/10/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",288
04/10/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",166
18/10/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",27
30/10/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",166
02/09/24 00:00:00,"367","PAO FRANCES","KG",293
06/11/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",70
02/11/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",140
17/08/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",314
21/08/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",308
13/08/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",123
23/08/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",28
24/08/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",49
18/08/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",39
02/08/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",145
15/11/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",13
29/11/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",129
13/11/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",171
15/09/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",44
27/09/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",206
29/09/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",129
22/09/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",67
15/09/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",61
11/09/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",313
29/09/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",196
25/09/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",175
10/09/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",53
01/09/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",40
11/09/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",157
05/09/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",102
25/09/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",61
02/09/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",86
30/08/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",21
12/09/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",41
18/09/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",110
20/09/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",195
19/09/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",114
08/10/24 00:00:00,"367","PAO FRANCES","KG",265
10/10/24 00:00:00,"367","PAO FRANCES","KG",266
19/10/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",196
04/10/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",665
30/08/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",22
01/08/24 00:00:00,"367","PAO FRANCES","KG",301
04/09/24 00:00:00,"367","PAO FRANCES","KG",272
15/10/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",72
06/10/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",69
24/10/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",158
21/10/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",5
31/10/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",239
19/10/24 00:00:00,"367","PAO FRANCES","KG",374
14/10/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",47
21/10/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",116
13/09/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",178
26/09/24 00:00:00,"367","PAO FRANCES","KG",269
05/09/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",98
07/09/24 00:00:00,"367","PAO FRANCES","KG",356
27/09/24 00:00:00,"367","PAO FRANCES","KG",303
14/09/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",132
18/12/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",52
20/12/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",18
07/12/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",42
31/12/24 00:00:00,"367","PAO FRANCES","KG",484
13/12/24 00:00:00,"367","PAO FRANCES","KG",274
05/12/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",37
09/10/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",91
28/10/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",42
31/10/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",71
30/10/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",86
24/10/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",14
27/10/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",2
26/11/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",27
19/10/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",264
30/10/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",223
08/10/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",80
09/10/24 00:00:00,"367","PAO FRANCES","KG",275
03/10/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",121
27/10/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",95
15/10/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",192
25/10/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",51
09/10/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",145
08/11/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",406
16/10/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",74
04/11/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",68
28/10/24 00:00:00,"367","PAO FRANCES","KG",267
27/10/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",34
23/10/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",11
02/10/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",22
28/12/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",23
11/12/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",17
04/12/24 00:00:00,"367","PAO FRANCES","KG",305
21/12/24 00:00:00,"367","PAO FRANCES","KG",380
06/12/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",4
06/12/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",53
04/05/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",430
05/05/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",133
02/05/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",456
07/05/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",4
01/05/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",394
08/05/23 00:00:00,"367","PAO FRANCES","KG",252
22/05/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",66
07/05/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",180
31/05/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",57
17/05/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",145
21/07/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",228
31/07/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",340
22/07/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",331
26/07/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",203
12/02/23 00:00:00,"367","PAO FRANCES","KG",164
02/02/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",419
27/02/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",180
23/02/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",219
21/02/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",181
09/02/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",82
28/06/23 00:00:00,"367","PAO FRANCES","KG",282
26/06/23 00:00:00,"367","PAO FRANCES","KG",283
29/06/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",21
13/06/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",45
30/08/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",43
01/08/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",295
01/08/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",388
13/08/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",19
21/08/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",7365
26/08/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",316
01/02/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",331
05/02/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",168
13/02/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",286
24/03/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",107
28/03/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",35
22/03/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",167
19/03/23 00:00:00,"367","PAO FRANCES","KG",170
02/03/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",205
31/03/23 00:00:00,"367","PAO FRANCES","KG",299
22/03/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",107
03/03/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",243
30/03/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",46
30/03/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",126
23/03/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",145
22/11/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",7444
26/11/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",169
24/11/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",296
26/11/23 00:00:00,"367","PAO FRANCES","KG",249
23/11/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",176
29/11/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",337
09/01/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",177
28/01/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",211
17/01/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",33
15/01/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",116
18/01/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",204
25/03/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",223
30/03/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",96
30/03/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",266
08/03/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",285
20/03/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",56
25/03/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",353
17/03/23 00:00:00,"367","PAO FRANCES","KG",258
18/03/23 00:00:00,"367","PAO FRANCES","KG",361
16/03/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",126
24/03/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",20
08/01/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",27
08/01/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",19
24/01/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",88
05/01/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",134
27/01/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",76
19/08/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",440
10/08/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",126
28/08/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",329
26/08/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",215
11/08/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",9
27/08/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",143
31/08/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",173
22/08/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",49
24/08/23 00:00:00,"367","PAO FRANCES","KG",263
13/08/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",96
20/08/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",24
01/08/23 00:00:00,"367","PAO FRANCES","KG",305
12/08/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",96
18/08/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",48
04/08/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",574
06/08/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",56
27/08/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",3
29/08/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",98
04/08/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",86
29/08/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",130
20/08/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",185
26/08/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",447
17/08/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",54
13/08/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",33
